Date,Name,Address,City,State,Zip,AOR,Type Detailed,Male/Female,FY25 ALOS,Level A,Level B,Level C,Level D,Male Crim,Male Non-Crim,Female Crim,Female Non-Crim,ICE Threat Level 1,ICE Threat Level 2,ICE Threat Level 3,No ICE Threat Level,Mandatory,Guaranteed Minimum,Last Inspection Type,Last Inspection End Date,Pending FY25 Inspection,Last Inspection Standard,Last Final Rating
2025-06-09,GRAND FORKS COUNTY CORRECTIONAL FACILITY,1701 NORTH WASHINGTON ST,GRAND FORKS,ND,58203,SPM,USMS IGA,Female/Male,4.899563,0.482072,0.605578,3.565737,0.115538,1.812749,2.860558,0.043825,0.051793,0.000000,0.135458,0.127490,4.505976,3.027888,N/A,ODO,7/11/2024,Scheduled,NDS 2019,Pass
2025-06-09,GRAYSON COUNTY JAIL,320 SHAW STATION ROAD,LEITCHFIELD,KY,42754,CHI,USMS IGA,Female/Male,11.922170,17.741036,5.254980,12.330677,4.155378,4.940239,2.370518,13.585657,18.585657,4.848606,2.725100,4.689243,27.219124,27.223108,N/A,ODO,8/22/2024,Scheduled,NDS 2019,Pass
2025-06-09,GREENE COUNTY JAIL,1199 N HASELTINE RD,SPRINGFIELD,MO,65802,CHI,USMS IGA,Female/Male,19.996483,40.314741,14.035857,29.175299,18.079681,45.143426,48.478088,2.418327,5.565737,10.494024,5.840637,4.482072,80.788845,83.099602,N/A,N/A,N/A,,N/A,N/A
2025-06-09,HANCOCK COUNTY PUBLIC SAFETY COMPLEX,8450 HIGHWAY 90,BAY ST. LOUIS,MS,39520,NOL,IGSA,Female/Male,2.003730,10.645418,5.832669,4.087649,1.103586,5.274900,14.171315,0.314741,1.908367,0.075697,0.183267,0.055777,21.354582,14.697211,N/A,ODO,5/8/2025,,NDS 2019,Pass
2025-06-09,HARDIN COUNTY JAIL,1116 14TH AVENUE,ELDORA,IA,50627,SPM,IGSA,Female/Male,13.594595,1.183267,0.964143,1.661355,0.247012,2.318725,1.565737,0.000000,0.171315,0.394422,0.322709,0.533865,2.804781,2.669323,N/A,N/A,N/A,,N/A,N/A
2025-06-09,HENDERSON DETENTION,18 E BASIC ROAD,HENDERSON,NV,89015,SLC,USMS IGA,Female/Male,25.637419,16.131474,23.183267,22.776892,9.517928,35.776892,19.988048,9.151394,6.693227,11.306773,7.007968,5.848606,47.446215,57.000000,N/A,ODO,9/19/2024,Scheduled,NDS 2019,Pass
2025-06-09,HONOLULU FEDERAL DETENTION CENTER,351 ELLIOTT ST.,HONOLULU,HI,96819,SFR,BOP,Female/Male,41.358289,3.848606,11.278884,15.892430,3.812749,17.844622,11.984064,0.573705,4.430279,10.278884,4.223108,2.422311,17.908367,26.191235,N/A,N/A,N/A,,N/A,N/A
2025-06-09,HOPKINS COUNTY JAIL,2250 LAFOON TRAIL,MADISONVILLE,KY,42431,CHI,USMS IGA,,7.423729,4.055777,1.541833,3.454183,0.944223,3.952191,5.258964,0.075697,0.709163,1.187251,0.752988,1.167331,6.888446,3.689243,N/A,N/A,N/A,,N/A,N/A
2025-06-09,HOUSTON CONTRACT DETENTION FACILITY,15850 EXPORT PLAZA DRIVE,HOUSTON,TX,77032,HOU,CDF,Female/Male,47.903467,709.824701,74.956175,29.880478,9.876494,44.087649,448.139442,23.043825,309.266932,19.019920,17.382470,20.422311,767.713147,496.366534,750,ODO,1/30/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,IAH SECURE ADULT DETENTION FACILITY (POLK),3400 FM 350 SOUTH,LIVINGSTON,TX,77351,HOU,DIGSA,Male,35.372291,616.195219,125.386454,42.741036,14.904382,95.330677,703.800797,0.000000,0.095618,20.458167,16.035857,38.231076,724.501992,449.549801,350,ODO,2/13/2025,,NDS 2019,Pass
2025-06-09,IMPERIAL REGIONAL DETENTION FACILITY,1572 GATEWAY,CALEXICO,CA,92231,SND,CDF,Female/Male,58.495696,567.517928,31.191235,30.780876,36.139442,85.382470,519.023904,1.358566,59.864542,33.581673,13.537849,13.123506,605.386454,238.533865,640,ODO,1/16/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,JACKSON PARISH CORRECTIONAL CENTER,327 INDUSTRIAL DRIVE,JONESBORO,LA,71251,NOL,DIGSA,Female/Male,31.772756,919.756972,112.657371,4.254980,1.446215,41.366534,990.920319,1.055777,4.772908,3.386454,5.557769,16.426295,1012.745020,457.681275,500,ODO,12/12/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,JEFFERSON COUNTY JAIL,219 EAST FREMONT AVENUE,RIGBY,ID,83442,SLC,IGSA,Female/Male,2.608108,1.043825,1.633466,1.346614,0.725100,3.474104,1.203187,0.039841,0.031873,0.087649,0.159363,0.095618,4.406375,3.872510,N/A,ODO,7/18/2024,,NDS 2019,Pass
2025-06-09,JOE CORLEY PROCESSING CTR,500 HILBIG RD,CONROE,TX,77301,HOU,IGSA,Female/Male,43.633754,674.410359,101.960159,26.286853,13.386454,83.111554,732.852590,0.000000,0.079681,25.278884,15.490040,27.414343,747.860558,680.505976,N/A,ODO,12/19/2024,,NDS 2019,Pass
2025-06-09,JTF CAMP SIX,AVENUE C PSC 1005 BOX 55,FPO,FL,34009,MIA,DOD,,9.465839,0.848606,0.605578,5.338645,6.338645,6.442231,6.689243,0.000000,0.000000,2.637450,1.470120,1.183267,7.840637,13.131474,N/A,N/A,N/A,,N/A,N/A
2025-06-09,KANDIYOHI COUNTY JAIL,2201 23RD ST NE,WILLMAR,MN,56201,SPM,IGSA,Female/Male,49.017673,28.187251,20.621514,72.023904,23.788845,72.741036,59.808765,7.657371,4.414343,24.306773,12.163347,8.270916,99.880478,113.003984,N/A,ODO,3/13/2025,,NDS 2019,Pass
2025-06-09,KARNES COUNTY IMMIGRATION PROCESSING CENTER,409 FM 1144,KARNES CITY,TX,78118,SNA,DIGSA,Female/Male,29.985822,804.402390,54.350598,1.314741,0.247012,33.517928,579.788845,8.529880,238.478088,1.099602,4.569721,26.928287,827.717131,482.864542,928,ODO,9/19/2024,Scheduled,PBNDS 2011 - 2016 Revised,Pending Final Report
2025-06-09,KAY CO JUSTICE FACILITY,1101 WEST DRY ROAD,NEWKIRK,OK,74647,CHI,IGSA,Female/Male,25.612159,38.804781,29.159363,22.832669,13.665339,48.422311,55.968127,0.000000,0.071713,10.290837,8.426295,7.418327,78.326693,88.466135,N/A,ODO,3/7/2025,,NDS 2019,Pass
2025-06-09,KENTON COUNTY JAIL,303 COURT STREET,COVINGTON,KY,41011,CHI,IGSA,Female/Male,6.687500,2.035857,0.438247,1.179283,0.203187,1.163347,2.605578,0.087649,0.000000,0.462151,0.035857,0.609562,2.749004,1.135458,N/A,,,,,
2025-06-09,KROME NORTH SERVICE PROCESSING CENTER,18201 SW 12TH ST,MIAMI,FL,33194,MIA,SPC,Male,17.158555,199.278884,60.151394,300.932271,285.031873,444.948207,399.191235,0.808765,0.446215,82.741036,30.549801,29.127490,702.976096,557.075697,450,ODO,5/1/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,LA PAZ COUNTY ADULT DETENTION FACILITY,1109 ARIZONA AVE.,PARKER,AZ,85344,PHO,USMS IGA,Female/Male,1.907692,0.163347,0.852590,0.003984,0.000000,0.741036,0.239044,0.003984,0.035857,0.031873,0.039841,0.163347,0.784861,0.768924,N/A,ODO,7/31/2024,,NDS 2019,Pass
2025-06-09,LA SALLE COUNTY REGIONAL DETENTION CENTER,832 EAST TEXAS STATE HIGHWAY 44,ENCINAL,TX,78019,SNA,USMS IGA,Male,21.109948,46.597610,2.920319,0.103586,0.362550,4.880478,45.103586,0.000000,0.000000,0.043825,0.103586,2.617530,47.219124,28.282869,N/A,,2/7/2025,,ORSA NDS 2019,Pending Final Report
2025-06-09,LAREDO PROCESSING CENTER,4702 EAST SAUNDERS STREET,LAREDO,TX,78041,HLG,DIGSA,Female/Male,30.800883,329.760956,9.665339,8.031873,8.239044,0.446215,4.450199,18.800797,332.000000,4.589641,4.111554,8.422311,338.573705,197.231076,N/A,ODO,3/20/2025,,NDS 2019,Pass
2025-06-09,LAUREL COUNTY SHERIFFS JAIL,203 SOUTH BROAD ST.,LONDON,KY,40741,CHI,USMS IGA,Female/Male,2.689873,0.725100,0.557769,0.370518,0.247012,0.529880,0.354582,0.243028,0.772908,0.000000,0.007968,0.000000,1.892430,1.135458,N/A,N/A,N/A,,N/A,N/A
2025-06-09,LEAVENWORTH US PENITENTIARY,1300 METROPOLITAN AVE.,LEAVENWORTH,KS,66048,CHI,BOP,Female/Male,23.431472,11.796813,3.637450,6.494024,9.091633,18.752988,12.266932,0.000000,0.000000,7.111554,1.701195,1.804781,20.402390,30.354582,N/A,N/A,N/A,,N/A,N/A
2025-06-09,LEXINGTON COUNTY JAIL,521 GIBSON ROAD,LEXINGTON,SC,29072,ATL,USMS IGA,Female/Male,1.515406,1.314741,2.043825,0.701195,0.298805,1.884462,1.772908,0.147410,0.553785,0.011952,0.000000,0.039841,4.306773,3.227092,N/A,ODO,8/8/2024,,NDS 2019,Pass
2025-06-09,LIMESTONE COUNTY DETENTION CENTER,910 NORTH TYUS STREET,GROESBECK,TX,76642,HOU,USMS IGA,Male,11.956357,16.282869,2.250996,5.836653,4.342629,8.681275,20.031873,0.000000,0.000000,0.884462,0.107570,0.031873,27.689243,23.553785,N/A,ODO,3/27/2025,,NDS 2019,Pass
2025-06-09,LINCOLN COUNTY JAIL,3020 N JEFFERS,NORTH PLATTE,NE,69101,SPM,USMS IGA,Female/Male,5.057851,0.629482,0.832669,1.366534,0.346614,1.673307,1.354582,0.003984,0.143426,0.354582,0.000000,0.067729,2.752988,2.613546,N/A,,12/23/2024,,ORSA NDS 2019,Pending Final Report
2025-06-09,LINN COUNTY JAIL,53 3RD AVENUE BRIDGE,CEDAR RAPIDS,IA,52401,SPM,USMS IGA,Female/Male,5.588235,0.362550,0.553785,0.155378,0.123506,0.665339,0.358566,0.063745,0.107570,0.047809,0.207171,0.175299,0.764940,0.816733,N/A,ODO,,,NDS 2019,Pass
2025-06-09,LUBBOCK COUNTY DETENTION CENTER,811 MAIN STREET,LUBBOCK,TX,79401,DAL,USMS IGA,Female/Male,1.594118,0.924303,0.908367,0.318725,0.039841,0.725100,1.390438,0.003984,0.071713,0.067729,0.163347,0.051793,1.908367,1.199203,N/A,ORSA,3/26/2024,,ORSA NDS 2019,Pass
2025-06-09,MADISON COUNTY JAIL,2935 HIGHWAY 51,CANTON,MS,39046,NOL,USMS IGA,Female/Male,2.117761,1.717131,1.346614,0.940239,0.593625,1.625498,2.673307,0.035857,0.262948,0.015936,0.051793,0.055777,4.474104,3.302789,N/A,ODO,9/26/2024,,NDS 2019,Pass
2025-06-09,MAHONING COUNTY JAIL,110 FIFTH AVENUE,YOUNGSTOWN,OH,44503,DET,USMS IGA,Female/Male,14.776923,16.470120,2.159363,0.780876,0.697211,2.721116,13.717131,0.342629,3.326693,0.944223,0.637450,0.988048,17.537849,11.776892,N/A,N/A,N/A,,N/A,N/A
2025-06-09,MARION COUNTY JAIL,40 SOUTH ALABAMA STREET,INDIANAPOLIS,IN,46204,CHI,USMS IGA,Female/Male,12.714286,12.406375,6.326693,10.111554,6.378486,16.713147,18.410359,0.071713,0.027888,2.498008,2.063745,2.410359,28.250996,18.988048,N/A,ORSA,,Scheduled,ORSA NDS 2019,Pass
2025-06-09,MESA VERDE ICE PROCESSING CENTER,425 GOLDEN STATE AVE,BAKERSFIELD,CA,93301,SFR,CDF,Female/Male,191.754386,0.000000,2.924303,13.557769,34.318725,50.800797,0.000000,0.000000,0.000000,33.310757,2.107570,0.657371,14.725100,46.258964,320,ODO,4/17/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,MIAMI FEDERAL DETENTION,33 NE 4 STREET,MIAMI,FL,33132,MIA,BOP,Female/Male,33.251462,13.163347,10.243028,93.537849,55.183267,91.836653,80.019920,0.270916,0.000000,21.864542,7.816733,6.896414,135.549801,94.274900,N/A,N/A,N/A,,N/A,N/A
2025-06-09,MIAMI STAGING FACILITY,UNAVAILABLE,MIAMI,FL,33101,MIA,STAGING,Female/Male,0.207388,2.139442,0.713147,0.577689,0.326693,0.450199,1.183267,0.517928,1.605578,0.075697,0.003984,0.111554,3.565737,2.589641,N/A,,,,,
2025-06-09,MIGRANT OPS CENTER MAIN A,AVENUE C PSC 1005 BOX 55,FPO,FL,34009,MIA,MOC,,11.616379,10.418327,1.310757,0.087649,0.027888,1.262948,10.581673,0.000000,0.000000,0.003984,0.199203,0.860558,10.780876,11.844622,N/A,N/A,N/A,,N/A,N/A
2025-06-09,MILLER COUNTY JAIL,2300 EAST STREET,TEXARKANA,AR,71854,NOL,USMS IGA,Female/Male,2.431373,0.390438,0.346614,0.617530,0.139442,0.812749,0.653386,0.015936,0.011952,0.000000,0.007968,0.023904,1.462151,1.031873,N/A,ORSA,3/11/2024,Scheduled,ORSA NDS 2019,Pass
2025-06-09,MONROE COUNTY DETENTION-DORM,7000 EAST DUNBAR ROAD,MONROE,MI,48161,DET,IGSA,Male,39.206759,73.474104,20.996016,3.442231,2.183267,13.302789,86.486056,0.000000,0.306773,1.717131,1.844622,4.219124,92.314741,69.908367,N/A,ODO,3/13/2025,,NDS 2019,Pass
2025-06-09,MONTGOMERY ICE PROCESSING CENTER,806 HILBIG RD,CONROE,TX,77301,HOU,CDF,Female/Male,31.261999,148.326693,586.003984,337.231076,141.051793,622.254980,479.824701,46.649402,63.884462,218.258964,140.386454,159.828685,694.139442,888.617530,750,ODO,12/5/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,MOSHANNON VALLEY PROCESSING CENTER,555 GEO DRIVE,PHILIPSBURG,PA,16866,PHI,DIGSA,Female/Male,65.343845,271.968127,101.047809,544.127490,402.741036,708.745020,562.131474,26.350598,22.657371,214.354582,71.820717,81.187251,952.521912,897.482072,800,ODO,3/6/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,MUSCATINE COUNTY JAIL,400 WALNUT STREET,MUSCATINE,IA,52761,SPM,USMS IGA,Female/Male,14.250000,1.609562,3.243028,0.215139,0.573705,2.780876,2.422311,0.183267,0.254980,0.270916,0.215139,0.589641,4.565737,4.195219,N/A,N/A,N/A,,N/A,N/A
2025-06-09,NASSAU COUNTY CORRECTIONAL CENTER,100 CARMAN AVENUE,EAST MEADOW,NY,11554,NYC,USMS IGA,Female/Male,2.108879,6.247012,0.844622,1.031873,0.713147,2.282869,6.533865,0.011952,0.007968,0.011952,0.019920,0.111554,8.693227,7.095618,N/A,N/A,N/A,,N/A,N/A
2025-06-09,NEVADA SOUTHERN DETENTION CENTER,2190 EAST MESQUITE AVENUE,PAHRUMP,NV,89060,SLC,USMS CDF,Female/Male,31.585441,106.772908,109.884462,63.410359,43.083665,202.027888,120.832669,0.183267,0.107570,51.625498,26.402390,24.163347,220.960159,242.027888,N/A,ODO,3/27/2025,,NDS 2019,Pass
2025-06-09,NEW HANOVER COUNTY JAIL,3950 JUVENILE RD,CASTLE HAYNE,NC,28429,ATL,USMS IGA,Female/Male,2.335329,0.450199,0.266932,0.338645,0.521912,0.968127,0.581673,0.011952,0.015936,0.027888,0.000000,0.000000,1.549801,1.147410,N/A,ODO,8/22/2024,,NDS 2019,Pass
2025-06-09,NORTHEAST OHIO CORRECTIONAL CENTER,2240 HUBBARD ROAD,YOUNGSTOWN,OH,44505,DET,USMS IGA,Male,18.549372,40.768924,16.828685,11.059761,9.593625,24.581673,53.653386,0.000000,0.015936,7.123506,3.155378,4.282869,63.689243,51.733068,N/A,N/A,N/A,,N/A,N/A
2025-06-09,NORTHWEST ICE PROCESSSING CENTER,1623 E. J STREET,TACOMA,WA,98421,SEA,CDF,Female/Male,70.046752,539.394422,108.063745,200.282869,204.537849,373.354582,562.207171,42.920319,73.796813,152.804781,36.928287,26.892430,835.653386,788.577689,"1,181",ODO,1/30/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,NORTHWEST STATE CORRECTIONAL CENTER,3649 LOWER NEWTON ROAD,SWANTON,VT,05488,BOS,USMS IGA,Female/Male,4.961995,8.115538,0.398406,0.314741,0.115538,0.625498,8.286853,0.000000,0.031873,0.000000,0.003984,0.000000,8.940239,4.960159,N/A,ODO,6/27/2024,Scheduled,NDS 2019,Pass
2025-06-09,OLDHAM COUNTY JAIL,100 W MAIN STREET,LA GRANGE,KY,40031,CHI,USMS IGA,Female/Male,9.683566,16.183267,3.924303,8.219124,6.705179,17.868526,16.087649,0.119522,0.956175,2.884462,2.960159,3.123506,26.063745,20.063745,N/A,ODO,9/19/2024,Scheduled,NDS 2019,Pass
2025-06-09,ORANGE COUNTY JAIL (FL),3855 SOUTH JOHN YOUNG PARKWAY,ORLANDO,FL,32839,MIA,USMS IGA,Female/Male,1.827850,3.525896,2.007968,3.107570,1.175299,2.780876,5.191235,0.494024,1.350598,0.067729,0.011952,0.063745,9.673307,5.653386,N/A,ODO,8/15/2024,Scheduled,NDS 2019,Pass
2025-06-09,ORANGE COUNTY JAIL (NY),110 WELLS FARM ROAD,GOSHEN,NY,10924,NYC,IGSA,Female/Male,39.786792,33.864542,24.705179,28.366534,24.581673,70.557769,40.960159,0.000000,0.000000,13.302789,12.772908,12.581673,72.860558,70.988048,N/A,ODO,12/12/2024,Scheduled,NDS 2019,Pass
2025-06-09,OTAY MESA DETENTION CENTER,7488 CALZADA DE LA FUENTE,SAN DIEGO,CA,92154,SND,CDF,Female/Male,29.212892,782.912351,443.239044,61.490040,58.159363,174.960159,913.653386,16.756972,240.430279,63.760956,29.334661,26.585657,1226.119522,543.023904,750,ODO,11/7/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,OTERO COUNTY PROCESSING CENTER,26 MCGREGOR RANGE ROAD,CHAPARRAL,NM,88081,ELP,DIGSA,Female/Male,31.174598,655.139442,105.549801,50.123506,21.486056,156.366534,522.625498,7.486056,145.820717,23.808765,20.960159,50.258964,737.270916,691.609562,500,ODO,11/7/2024,Scheduled,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,OZARK COUNTY SHERIFF'S OFFICE,1818 COUNTY ROAD 806,GAINESVILLE,MO,65655,CHI,IGSA,,1.179487,0.525896,0.330677,0.310757,0.123506,0.430279,0.840637,0.011952,0.007968,0.003984,0.003984,0.000000,1.282869,1.243028,N/A,,,,,
2025-06-09,PENNINGTON COUNTY JAIL (SOUTH DAKOTA),300 KANSAS CITY STREET NONE,RAPID CITY,SD,57701,SPM,USMS IGA,Female/Male,5.057143,0.266932,0.637450,0.613546,0.119522,0.569721,1.051793,0.000000,0.015936,0.000000,0.123506,0.059761,1.454183,1.219124,N/A,ORSA,3/8/2024,Scheduled,ORSA NDS 2019,Pass
2025-06-09,PHELPS COUNTY JAIL (MO),301 W. 2ND,ROLLA,MO,65401,CHI,USMS IGA,,11.423729,3.111554,2.848606,4.103586,1.019920,4.167331,6.011952,0.135458,0.768924,0.191235,0.239044,0.601594,10.051793,8.772908,N/A,N/A,N/A,,N/A,N/A
2025-06-09,PHELPS COUNTY JAIL (NE),715 5TH AVENUE,HOLDREGE,NE,68949,SPM,USMS IGA,Female/Male,39.940299,2.290837,6.812749,11.235060,10.326693,24.653386,4.864542,0.856574,0.290837,2.450199,1.581673,2.175299,24.458167,26.450199,N/A,ODO,2/6/2025,,NDS 2019,Pass
2025-06-09,PICKENS COUNTY DET CTR,188 CEMETERY ST,CARROLLTON,AL,35447,NOL,IGSA,Female/Male,3.010533,11.565737,10.952191,10.737052,4.661355,14.398406,18.952191,2.402390,2.163347,0.398406,0.752988,0.764940,36.000000,31.434263,N/A,ODO,8/6/2024,Scheduled,NDS 2019,Pass
2025-06-09,PIKE COUNTY JAIL,175 PIKE COUNTY BOULEVARD,LORDS VALLEY,PA,18428,PHI,IGSA,Male,42.655446,100.039841,25.115538,33.306773,26.597610,70.274900,114.768924,0.000000,0.015936,11.832669,8.764940,11.581673,152.880478,143.609562,100,ODO,2/27/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,PINE PRAIRIE ICE PROCESSING CENTER,1133 HAMPTON DUPRE ROAD,PINE PRAIRIE,LA,70576,NOL,DIGSA,Male,11.314471,333.167331,140.326693,160.422311,97.792829,279.673307,451.219124,0.075697,0.741036,36.211155,28.872510,28.641434,637.984064,658.191235,N/A,ODO,4/10/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,PINELLAS COUNTY JAIL,14400 49TH STREET NORTH,CLEARWATER,FL,33762,MIA,USMS IGA,Female/Male,1.505370,3.577689,2.952191,2.840637,0.804781,3.876494,5.541833,0.207171,0.549801,0.007968,0.035857,0.051793,10.079681,6.422311,N/A,ODO,9/26/2024,Scheduled,NDS 2019,Pass
2025-06-09,PLATTE COUNTY JAIL,850 MAPLE STREET,WHEATLAND,WY,82201,DEN,USMS IGA,Female/Male,1.948498,0.625498,0.553785,0.454183,0.179283,0.948207,0.844622,0.000000,0.019920,0.111554,0.039841,0.031873,1.629482,1.426295,N/A,ORSA,6/12/2025,,ORSA NDS 2019,Pass
2025-06-09,PLYMOUTH COUNTY CORRECTIONAL FACILITY,26 LONG POND ROAD,PLYMOUTH,MA,02360,BOS,IGSA,Male,38.745697,163.326693,25.996016,135.816733,106.314741,143.219124,286.709163,0.402390,1.123506,34.294821,10.605578,10.936255,375.617530,263.964143,N/A,ODO,11/21/2024,,NDS 2019,Pass
2025-06-09,POLK COUNTY JAIL,1985 NE 51ST PLACE,DES MOINES,IA,50313,SPM,USMS IGA,Female/Male,32.261494,7.099602,12.430279,10.083665,9.972112,31.613546,7.494024,0.167331,0.310757,2.697211,0.581673,2.199203,34.107570,35.031873,N/A,ODO,2/16/2025,,NDS 2019,Fail
2025-06-09,PORT ISABEL SPC,27991 BUENA VISTA BOULEVARD,LOS FRESNOS,TX,78566,HLG,SPC,Female/Male,14.037308,991.940239,33.486056,5.175299,6.633466,134.621514,900.920319,0.549801,1.143426,28.537849,33.151394,54.717131,920.828685,613.844622,650,ODO,3/27/2025,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,POTTAWATTAMIE COUNTY JAIL,1400 BIG LAKE ROAD,COUNCIL BLUFFS,IA,51501,SPM,USMS IGA,Female/Male,21.901408,2.920319,4.940239,12.163347,15.573705,29.952191,4.390438,0.490040,0.764940,7.414343,1.884462,1.310757,24.988048,30.996016,N/A,ODO,10/24/2024,Scheduled,NDS 2019,Pass
2025-06-09,PRAIRIELAND DETENTION CENTER,1209 SUNFLOWER LN,ALVARADO,TX,76009,DAL,DIGSA,Female/Male,21.158999,310.940239,94.828685,221.430279,134.007968,282.179283,410.569721,24.713147,43.745020,84.027888,49.302789,38.127490,589.749004,482.820717,525,ODO,12/19/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,PRINCE EDWARD COUNTY (FARMVILLE),508 WATERWORKS ROAD,FARMVILLE,VA,23901,WAS,DIGSA,Male,48.601268,177.358566,85.474104,148.398406,138.936255,293.227092,256.764940,0.000000,0.175299,71.302789,29.434263,35.199203,414.231076,353.816733,459,ODO,12/19/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,PUTNAM COUNTY SHERIFF,421 E SPRING ST.,COOKEVILLE,TN,38501,NOL,USMS IGA,,1.828859,0.796813,0.852590,0.410359,0.143426,1.239044,0.964143,0.000000,0.000000,0.011952,0.007968,0.003984,2.179283,1.509960,N/A,,,,,
2025-06-09,RICHWOOD CORRECTIONAL CENTER,180 PINE BAYOU CIRCLE,MONROE,LA,71202,NOL,DIGSA,Male,42.659334,780.848606,53.876494,25.195219,17.721116,46.533865,72.199203,19.231076,739.677291,19.103586,11.306773,20.139442,827.091633,376.641434,677,ODO,11/7/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,RIO GRANDE DETENTION CENTER,1001 SAN RIO BOULEVARD,LAREDO,TX,78046,HLG,USMS CDF,Male,35.719391,611.601594,14.322709,0.984064,0.828685,32.466135,595.051793,0.000000,0.219124,2.649402,7.569721,19.745020,597.772908,373.059761,275,ODO,1/9/2025,,NDS 2019,Pass
2025-06-09,RIVER CORRECTIONAL CENTER,26362 HIGHWAY 15,FERRIDAY,LA,71334,NOL,DIGSA,Male,83.221068,474.450199,75.490040,4.151394,0.856574,24.131474,530.179283,0.207171,0.430279,2.207171,3.908367,9.159363,539.673307,345.908367,361,ODO,11/21/2024,,PBNDS 2011 - 2016 Revised,Pass
2025-06-09,SAIPAN DEPARTMENT OF CORRECTIONS (SUSUPE),"VICENTE T. SEMAN BLDG, CIVIC CENTER",SAIPAN,MP,96950,SFR,USMS IGA,Female/Male,35.066667,2.992032,2.593625,0.533865,0.000000,3.111554,2.274900,0.000000,0.733068,1.952191,0.517928,0.000000,3.649402,5.175299,N/A,ORSA,4/11/2025,,ORSA NDS 2019,Pending Final Report
2025-06-09,SALT LAKE COUNTY METRO JAIL,3415 SOUTH 900 WEST,SALT LAKE CITY,UT,84119,SLC,USMS IGA,Female/Male,1.723624,1.171315,4.262948,0.446215,0.131474,3.840637,1.693227,0.215139,0.262948,0.621514,0.195219,0.191235,5.003984,5.027888,N/A,ODO,9/27/2024,,NDS 2019,Fail
2025-06-09,SAN LUIS REGIONAL DETENTION CENTER,406 NORTH AVENUE D,SAN LUIS,AZ,85349,SND,IGSA,Female/Male,11.697003,99.613546,31.840637,3.888446,9.868526,17.924303,97.776892,1.059761,28.450199,6.597610,1.936255,1.685259,134.992032,116.087649,100,ODO,9/26/2024,,NDS 2019,Pass
2025-06-09,SARPY COUNTY JAIL,1208 GOLDEN GATE DRIVE,PAPILLION,NE,68046,SPM,USMS IGA,Female/Male,10.846154,0.358566,0.430279,0.286853,0.306773,1.250996,0.131474,0.000000,0.000000,0.282869,0.458167,0.195219,0.446215,1.031873,N/A,,,,,
2025-06-09,SEBASTIAN COUNTY DETENTION CENTER,801 SOUTH A STREET,FORT SMITH,AR,72901,NOL,USMS IGA,Female/Male,1.810256,0.657371,0.326693,0.282869,0.155378,0.609562,0.713147,0.063745,0.035857,0.011952,0.007968,0.015936,1.386454,1.119522,N/A,N/A,N/A,,N/A,N/A
2025-06-09,SENECA COUNTY JAIL,3040 SOUTH STATE HIGHWAY 100,TIFFIN,OH,44883,DET,IGSA,Female/Male,40.596330,23.254980,11.207171,12.745020,13.498008,34.254980,22.163347,2.342629,1.944223,7.964143,3.290837,4.490040,44.960159,49.079681,N/A,ODO,10/31/2024,,NDS 2019,Pass
2025-06-09,SHERBURNE COUNTY JAIL,13880 BUSINESS CENTER DRIVE,ELK RIVER,MN,55330,SPM,IGSA,Female/Male,23.881543,8.812749,13.243028,21.187251,5.378486,25.147410,20.661355,1.422311,1.390438,8.541833,3.880478,2.896414,33.302789,39.446215,N/A,ODO,5/2/2024,Scheduled,NDS 2019,Pass
2025-06-09,SOUTH CENTRAL REGIONAL JAIL,1001 CENTER WAY,CHARLESTON,WV,25309,PHI,IGSA,Female/Male,8.167513,3.402390,2.310757,3.003984,0.976096,4.557769,5.099602,0.000000,0.035857,0.689243,0.525896,0.685259,7.792829,7.410359,N/A,ODO,9/26/2024,Scheduled,NDS 2019,Pass
2025-06-09,SOUTH LOUISIANA ICE PROCESSING CENTER,3843 STAGG AVENUE,BASILE,LA,70515,NOL,DIGSA,Female/Male,38.287764,600.474104,106.135458,120.258964,43.669323,3.872510,4.223108,130.306773,732.135458,56.382470,30.095618,26.366534,757.693227,546.282869,700,ODO,3/6/2025,,PBNDS 2011 - 2016 Revised,Pass
